sample_id,token_count,path_count,unique_colors,has_gradient,has_css_class,has_js,has_defs,valid_xml
yd-vector-000000.tar::1001642.svg,83,1,1,False,False,False,False,True
yd-vector-000000.tar::1001643.svg,343,2,1,False,False,False,False,True
yd-vector-000000.tar::1001644.svg,2152,18,9,False,False,False,False,True
yd-vector-000000.tar::1001645.svg,295,1,0,False,False,False,False,True
yd-vector-000000.tar::1001646.svg,4684,7,1,False,False,False,False,True
yd-vector-000000.tar::1001647.svg,3085,8,5,False,False,False,False,True
yd-vector-000000.tar::1001648.svg,1202,4,0,False,False,False,False,True
yd-vector-000000.tar::1001649.svg,1197,5,8,False,True,False,False,True
yd-vector-000000.tar::100165.svg,1786,9,5,False,False,False,False,True
yd-vector-000000.tar::1001650.svg,418,3,1,False,False,False,True,True
yd-vector-000000.tar::1001651.svg,206,0,1,False,False,False,False,True
yd-vector-000000.tar::1001652.svg,396,5,2,True,False,False,True,True
yd-vector-000000.tar::1001653.svg,2614,5,2,True,False,False,True,True
yd-vector-000000.tar::1001654.svg,379,1,1,False,False,False,False,True
yd-vector-000000.tar::1001655.svg,91,1,1,False,False,False,False,True
yd-vector-000000.tar::1001656.svg,150,1,0,False,False,False,False,True
yd-vector-000000.tar::1001657.svg,264,0,1,False,False,False,True,True
yd-vector-000000.tar::1001658.svg,1488,1,0,False,False,False,False,True
yd-vector-000000.tar::1001659.svg,211,3,0,False,False,False,False,True
yd-vector-000000.tar::100166.svg,256,2,0,False,False,False,False,True
yd-vector-000000.tar::1001660.svg,1384,3,2,False,False,False,False,True
yd-vector-000000.tar::1001661.svg,1277,5,1,False,False,False,True,True
yd-vector-000000.tar::1001662.svg,661,1,0,False,False,False,False,True
yd-vector-000000.tar::1001663.svg,1541,6,0,False,False,False,False,True
yd-vector-000000.tar::1001664.svg,1643,8,4,False,False,False,False,True
yd-vector-000000.tar::1001665.svg,458,2,1,False,False,False,False,True
yd-vector-000000.tar::1001666.svg,428,1,0,False,False,False,False,True
yd-vector-000000.tar::1001667.svg,253,1,1,False,False,False,False,True
yd-vector-000000.tar::1001668.svg,144,1,0,False,False,False,False,True
yd-vector-000000.tar::1001669.svg,90,1,0,False,False,False,False,True
yd-vector-000000.tar::100167.svg,438,1,1,False,False,False,False,True
yd-vector-000000.tar::1001670.svg,1694,10,1,False,False,False,False,True
yd-vector-000000.tar::1001671.svg,184,1,1,False,False,False,False,True
yd-vector-000000.tar::1001672.svg,540,0,4,False,False,False,True,True
yd-vector-000000.tar::1001673.svg,4647,3,15,False,False,False,True,True
yd-vector-000000.tar::1001674.svg,499,1,1,False,False,False,False,True
yd-vector-000000.tar::1001675.svg,607,4,1,False,True,False,False,True
yd-vector-000000.tar::1001676.svg,642,1,2,False,False,False,True,True
yd-vector-000000.tar::1001677.svg,628,1,1,False,False,False,False,True
yd-vector-000000.tar::1001678.svg,183,1,1,False,False,False,False,True
yd-vector-000000.tar::1001679.svg,651,1,1,False,False,False,False,True
yd-vector-000000.tar::100168.svg,3011,3,2,False,True,False,False,True
yd-vector-000000.tar::1001680.svg,397,1,2,False,False,False,False,True
yd-vector-000000.tar::1001681.svg,1312,12,13,False,False,False,False,True
yd-vector-000000.tar::1001682.svg,362,2,0,False,False,False,False,True
yd-vector-000000.tar::1001683.svg,444,2,0,False,True,False,False,True
yd-vector-000000.tar::1001684.svg,497,3,2,False,True,False,False,True
yd-vector-000000.tar::1001685.svg,607,2,4,False,True,False,True,True
yd-vector-000000.tar::1001686.svg,3142,11,0,False,False,False,False,True
yd-vector-000000.tar::1001687.svg,407,1,2,False,False,False,False,True
yd-vector-000000.tar::1001688.svg,1211,5,4,False,True,False,False,True
yd-vector-000000.tar::1001689.svg,140,1,0,False,False,False,False,True
yd-vector-000000.tar::100169.svg,168,1,1,False,True,False,True,True
yd-vector-000000.tar::1001690.svg,1302,1,4,False,False,False,True,True
yd-vector-000000.tar::1001692.svg,2902,0,0,False,False,False,False,True
yd-vector-000000.tar::1001693.svg,467,2,2,False,True,False,False,True
yd-vector-000000.tar::1001694.svg,1285,0,4,False,True,False,True,True
yd-vector-000000.tar::1001695.svg,3911,1,1,False,False,False,True,True
yd-vector-000000.tar::1001696.svg,313,1,0,False,False,False,False,True
yd-vector-000000.tar::1001697.svg,2369,12,1,False,True,False,False,True
yd-vector-000000.tar::1001698.svg,799,3,2,False,False,False,False,True
yd-vector-000000.tar::1001699.svg,866,3,1,False,False,False,False,True
yd-vector-000000.tar::10017.svg,1405,1,0,False,False,False,False,True
yd-vector-000000.tar::100170.svg,1032,5,4,False,True,False,True,True
yd-vector-000000.tar::1001700.svg,751,2,1,False,False,False,False,True
yd-vector-000000.tar::1001701.svg,803,1,0,False,False,False,False,True
yd-vector-000000.tar::1001702.svg,304,2,0,False,True,False,True,True
yd-vector-000000.tar::1001703.svg,207,1,0,False,False,False,False,True
yd-vector-000000.tar::1001704.svg,957,1,0,False,False,False,False,True
yd-vector-000000.tar::1001705.svg,373,1,0,False,False,False,False,True
yd-vector-000000.tar::1001706.svg,749,2,2,False,False,False,False,True
yd-vector-000000.tar::1001707.svg,5423,4,3,True,False,False,False,True
yd-vector-000000.tar::1001708.svg,399,1,0,False,False,False,False,True
yd-vector-000000.tar::1001709.svg,351,1,1,False,True,False,False,True
yd-vector-000000.tar::100171.svg,2658,1,1,False,False,False,False,True
yd-vector-000000.tar::1001710.svg,306,1,1,False,False,False,False,True
yd-vector-000000.tar::1001711.svg,466,1,0,False,False,False,False,True
yd-vector-000000.tar::1001712.svg,94,0,1,False,False,False,False,True
yd-vector-000000.tar::1001713.svg,391,2,0,False,True,False,True,True
yd-vector-000000.tar::1001714.svg,214,1,0,False,False,False,False,True
yd-vector-000000.tar::1001715.svg,368,1,0,False,False,False,False,True
yd-vector-000000.tar::1001716.svg,1195,5,7,False,False,False,False,True
yd-vector-000000.tar::1001717.svg,402,4,0,False,False,False,False,True
yd-vector-000000.tar::1001718.svg,390,1,0,False,False,False,False,True
yd-vector-000000.tar::1001719.svg,664,1,0,False,False,False,True,True
yd-vector-000000.tar::100172.svg,259,2,0,False,True,False,True,True
yd-vector-000000.tar::1001720.svg,285,2,2,False,True,False,False,True
yd-vector-000000.tar::1001721.svg,1633,2,1,False,False,False,True,True
yd-vector-000000.tar::1001722.svg,265,3,3,False,True,False,True,True
yd-vector-000000.tar::1001723.svg,872,1,2,True,False,False,True,True
yd-vector-000000.tar::1001724.svg,283,1,0,False,False,False,False,True
yd-vector-000000.tar::1001725.svg,240,1,0,False,False,False,False,True
yd-vector-000000.tar::1001726.svg,725,1,1,False,True,False,True,True
yd-vector-000000.tar::1001727.svg,108,1,1,False,False,False,False,True
yd-vector-000000.tar::1001728.svg,3267,15,10,True,False,False,True,True
yd-vector-000000.tar::1001729.svg,2240,1,4,False,False,False,True,True
yd-vector-000000.tar::100173.svg,640,1,0,False,False,False,False,True
yd-vector-000000.tar::1001730.svg,2937,0,2,False,False,False,False,True
yd-vector-000000.tar::1001731.svg,5380,4,1,True,False,False,False,True
yd-vector-000000.tar::1001732.svg,1691,11,2,False,False,False,False,True
yd-vector-000000.tar::1001733.svg,277,1,1,False,False,False,False,True
yd-vector-000000.tar::1001734.svg,632,4,4,False,False,False,False,True
yd-vector-000000.tar::1001735.svg,755,1,1,False,False,False,False,True
yd-vector-000000.tar::1001736.svg,570,1,3,False,True,False,False,True
yd-vector-000000.tar::1001737.svg,395,1,0,False,False,False,False,True
yd-vector-000000.tar::1001738.svg,170,1,1,False,True,False,True,True
yd-vector-000000.tar::1001739.svg,2574,7,4,False,True,False,False,True
yd-vector-000000.tar::100174.svg,5503,50,3,False,False,False,False,True
yd-vector-000000.tar::1001740.svg,431,5,5,False,False,False,False,True
yd-vector-000000.tar::1001741.svg,2322,1,0,True,True,False,True,True
yd-vector-000000.tar::1001742.svg,675,1,0,False,False,False,False,True
yd-vector-000000.tar::1001743.svg,978,1,1,False,False,False,True,True
yd-vector-000000.tar::1001744.svg,1951,7,1,False,False,False,False,True
yd-vector-000000.tar::1001745.svg,1682,8,4,False,True,False,False,True
yd-vector-000000.tar::1001746.svg,1308,2,0,False,True,False,True,True
yd-vector-000000.tar::1001747.svg,1563,23,5,True,False,False,True,True
yd-vector-000000.tar::1001748.svg,151,1,0,False,False,False,False,True
yd-vector-000000.tar::1001749.svg,187,1,0,False,False,False,False,True
yd-vector-000000.tar::100175.svg,377,1,0,False,True,False,True,True
yd-vector-000000.tar::1001750.svg,1990,16,6,False,False,False,False,True
yd-vector-000000.tar::1001751.svg,3384,7,6,False,False,False,False,True
yd-vector-000000.tar::1001752.svg,1631,7,2,False,True,False,True,True
yd-vector-000000.tar::1001753.svg,201,1,1,False,False,False,False,True
yd-vector-000000.tar::1001754.svg,700,2,2,False,True,False,False,True
yd-vector-000000.tar::1001755.svg,417,2,0,False,False,False,False,True
yd-vector-000000.tar::1001756.svg,1805,6,5,False,False,False,False,True
yd-vector-000000.tar::1001757.svg,2030,2,0,False,True,False,False,True
yd-vector-000000.tar::1001758.svg,1030,4,4,False,False,False,False,True
yd-vector-000000.tar::1001759.svg,450,0,2,False,False,False,False,True
yd-vector-000000.tar::100176.svg,797,1,1,False,False,False,False,True
yd-vector-000000.tar::1001760.svg,1803,2,3,False,False,False,True,True
yd-vector-000000.tar::1001761.svg,771,3,2,False,False,False,False,True
yd-vector-000000.tar::1001762.svg,470,1,1,False,True,False,True,True
yd-vector-000000.tar::1001763.svg,849,1,0,False,False,False,False,True
yd-vector-000000.tar::1001764.svg,648,2,1,False,False,False,False,True
yd-vector-000000.tar::1001765.svg,1263,1,1,False,False,False,False,True
yd-vector-000000.tar::1001766.svg,1597,5,2,True,True,False,True,True
yd-vector-000000.tar::1001767.svg,394,1,1,True,True,False,True,True
yd-vector-000000.tar::1001768.svg,213,1,1,False,False,False,False,True
yd-vector-000000.tar::1001769.svg,726,0,2,False,False,False,False,True
yd-vector-000000.tar::100177.svg,342,2,0,False,True,False,False,True
yd-vector-000000.tar::1001770.svg,734,1,1,False,True,False,False,True
yd-vector-000000.tar::1001771.svg,1585,15,0,False,True,False,False,True
yd-vector-000000.tar::1001772.svg,393,1,1,False,True,False,False,True
yd-vector-000000.tar::1001773.svg,4774,94,2,False,False,False,True,True
yd-vector-000000.tar::1001774.svg,206,1,0,False,False,False,False,True
yd-vector-000000.tar::1001775.svg,224,1,1,False,True,False,False,True
yd-vector-000000.tar::1001776.svg,556,1,0,False,False,False,False,True
yd-vector-000000.tar::1001777.svg,1534,10,4,False,False,False,False,True
yd-vector-000000.tar::1001778.svg,2057,6,4,False,True,False,False,True
yd-vector-000000.tar::1001779.svg,3987,0,4,True,False,False,True,True
yd-vector-000000.tar::100178.svg,1271,6,5,False,False,False,False,True
yd-vector-000000.tar::1001780.svg,1683,4,3,False,False,False,False,True
yd-vector-000000.tar::1001781.svg,480,1,0,False,False,False,False,True
yd-vector-000000.tar::1001782.svg,4139,27,16,False,False,False,False,True
yd-vector-000000.tar::1001783.svg,378,1,4,False,False,False,False,True
yd-vector-000000.tar::1001784.svg,445,1,1,False,False,False,False,True
yd-vector-000000.tar::1001785.svg,1908,1,1,False,False,False,False,True
yd-vector-000000.tar::1001786.svg,391,1,0,False,True,False,False,True
yd-vector-000000.tar::1001787.svg,4320,28,2,False,False,False,True,True
yd-vector-000000.tar::1001788.svg,597,3,1,False,False,False,False,True
yd-vector-000000.tar::1001789.svg,1538,15,6,False,False,False,False,True
yd-vector-000000.tar::100179.svg,367,1,0,False,False,False,False,True
yd-vector-000000.tar::1001790.svg,750,1,0,False,False,False,False,True
yd-vector-000000.tar::1001791.svg,4281,8,13,False,False,False,True,True
yd-vector-000000.tar::1001792.svg,2141,1,1,True,False,False,False,True
yd-vector-000000.tar::1001793.svg,378,0,1,False,False,False,True,True
yd-vector-000000.tar::1001794.svg,753,1,2,False,False,False,True,True
yd-vector-000000.tar::1001795.svg,1491,1,0,True,True,False,True,True
yd-vector-000000.tar::1001796.svg,854,1,0,False,True,False,False,True
yd-vector-000000.tar::1001797.svg,3429,3,0,False,False,False,False,True
yd-vector-000000.tar::1001798.svg,499,1,0,False,False,False,False,True
yd-vector-000000.tar::1001799.svg,578,1,0,False,False,False,False,True
yd-vector-000000.tar::10018.svg,557,1,1,False,False,False,False,True
yd-vector-000000.tar::100180.svg,3055,0,0,False,False,False,False,True
yd-vector-000000.tar::1001800.svg,1325,4,4,False,False,False,False,True
yd-vector-000000.tar::1001801.svg,467,1,2,False,False,False,True,True
yd-vector-000000.tar::1001802.svg,1007,1,0,False,False,False,False,True
yd-vector-000000.tar::1001803.svg,551,2,4,True,False,False,False,True
yd-vector-000000.tar::1001804.svg,1947,12,4,False,True,False,True,True
yd-vector-000000.tar::1001805.svg,1648,9,1,True,False,False,False,True
yd-vector-000000.tar::1001806.svg,1076,1,1,False,False,False,True,True
yd-vector-000000.tar::1001807.svg,182,1,0,False,False,False,False,True
yd-vector-000000.tar::1001808.svg,620,2,2,False,True,False,True,True
yd-vector-000000.tar::1001809.svg,271,1,0,False,True,False,True,True
yd-vector-000000.tar::100181.svg,449,2,1,False,False,False,False,True
yd-vector-000000.tar::1001810.svg,2887,0,6,False,False,False,False,True
yd-vector-000000.tar::1001811.svg,562,4,4,False,False,False,False,True
yd-vector-000000.tar::1001812.svg,540,1,0,False,False,False,False,True
yd-vector-000000.tar::1001813.svg,293,1,1,False,False,False,False,True
yd-vector-000000.tar::1001814.svg,1442,7,8,False,False,False,False,True
yd-vector-000000.tar::1001815.svg,3061,14,5,True,True,False,True,True
yd-vector-000000.tar::1001816.svg,175,1,0,False,False,False,False,True
yd-vector-000000.tar::1001817.svg,1038,1,2,True,False,False,False,True
yd-vector-000000.tar::1001818.svg,134,1,0,False,False,False,False,True
yd-vector-000000.tar::1001819.svg,266,1,1,False,False,False,False,True
yd-vector-000000.tar::100182.svg,248,4,1,False,False,False,False,True
yd-vector-000000.tar::1001820.svg,176,1,2,False,False,False,False,True
yd-vector-000000.tar::1001821.svg,584,2,0,False,False,False,True,True
yd-vector-000000.tar::1001822.svg,663,1,0,False,False,False,False,True
yd-vector-000000.tar::1001823.svg,1257,3,2,False,True,False,False,True
yd-vector-000000.tar::1001824.svg,842,1,1,False,False,False,False,True
yd-vector-000000.tar::1001825.svg,2765,19,7,False,False,False,False,True
yd-vector-000000.tar::1001826.svg,1230,2,2,True,False,False,True,True
yd-vector-000000.tar::1001827.svg,1944,5,3,False,True,False,False,True
yd-vector-000000.tar::1001828.svg,4461,23,3,False,True,False,False,True
yd-vector-000000.tar::1001829.svg,105,1,0,False,False,False,False,True
yd-vector-000000.tar::100183.svg,1105,3,1,False,False,False,False,True
yd-vector-000000.tar::1001830.svg,711,0,1,False,False,False,False,True
yd-vector-000000.tar::1001831.svg,3357,4,2,False,False,False,True,True
yd-vector-000000.tar::1001832.svg,1423,9,8,False,False,False,False,True
yd-vector-000000.tar::1001833.svg,3097,2,4,False,False,False,False,True
yd-vector-000000.tar::1001834.svg,1418,9,1,False,False,False,False,True
yd-vector-000000.tar::1001835.svg,469,1,0,False,False,False,False,True
yd-vector-000000.tar::1001836.svg,90,2,2,False,False,False,False,True
yd-vector-000000.tar::1001837.svg,2220,12,7,False,False,False,False,True
yd-vector-000000.tar::1001838.svg,1903,10,0,False,False,False,False,True
yd-vector-000000.tar::1001839.svg,166,1,0,False,False,False,False,True
yd-vector-000000.tar::100184.svg,722,1,0,False,True,False,False,True
yd-vector-000000.tar::1001840.svg,181,0,1,False,False,False,False,True
yd-vector-000000.tar::1001841.svg,620,1,1,False,False,False,True,True
yd-vector-000000.tar::1001842.svg,376,0,5,False,False,False,False,True
yd-vector-000000.tar::1001843.svg,190,1,0,False,False,False,False,True
yd-vector-000000.tar::1001844.svg,3534,25,5,False,True,False,True,True
yd-vector-000000.tar::1001845.svg,250,1,0,False,False,False,False,True
yd-vector-000000.tar::1001846.svg,3997,29,2,False,False,False,False,True
yd-vector-000000.tar::1001847.svg,487,3,4,False,False,False,False,True
yd-vector-000000.tar::1001848.svg,158,1,0,False,False,False,False,True
yd-vector-000000.tar::1001849.svg,114,1,1,False,False,False,False,True
yd-vector-000000.tar::100185.svg,389,2,1,False,False,False,False,True
yd-vector-000000.tar::1001850.svg,584,2,2,False,False,False,False,True
yd-vector-000000.tar::1001851.svg,1325,1,0,False,False,False,True,True
yd-vector-000000.tar::1001852.svg,1371,2,1,False,False,False,False,True
yd-vector-000000.tar::1001853.svg,123,1,1,False,False,False,False,True
yd-vector-000000.tar::1001854.svg,968,5,1,False,False,False,False,True
yd-vector-000000.tar::1001855.svg,118,1,0,False,False,False,False,True
yd-vector-000000.tar::1001856.svg,3226,2,4,False,False,False,False,True
yd-vector-000000.tar::1001857.svg,704,0,4,False,True,False,True,True
yd-vector-000000.tar::1001858.svg,142,0,2,False,False,False,False,True
yd-vector-000000.tar::1001859.svg,309,1,1,False,False,False,False,True
